id,x,y
0,97.10638427734375,29.000333786010742
1,745.7387084960938,658.19873046875
2,769.10693359375,466.858154296875
3,86.32252502441406,330.6210632324219
4,193.58224487304688,162.3614044189453
5,405.9494934082031,950.023681640625
6,72.53890228271484,258.72320556640625
7,232.84597778320312,475.6307067871094
8,445.2461242675781,793.8812255859375
9,168.06900024414062,847.0252075195312
10,432.10760498046875,237.7640838623047
11,620.9393920898438,839.3330688476562
12,736.3318481445312,840.6832885742188
13,914.671142578125,715.8834838867188
14,526.9777221679688,666.7373657226562
15,44.55310821533203,928.7704467773438
16,340.1416320800781,218.8329620361328
17,849.8785400390625,274.3778991699219
18,481.467529296875,190.0531005859375
19,392.5837707519531,310.5967102050781
20,849.6688232421875,305.919921875
21,499.9552917480469,447.4399719238281
22,818.0880126953125,912.8812255859375
23,682.5848388671875,543.1431884765625
24,977.645263671875,257.37542724609375
25,131.8756103515625,759.0831909179688
26,9.745235443115234,264.73419189453125
27,204.33145141601562,457.2606201171875
28,792.301513671875,966.7769775390625
29,97.40704345703125,583.6649780273438
30,951.6094970703125,594.0560302734375
31,673.7059326171875,88.83167266845703
32,731.4548950195312,780.9638671875
33,157.87002563476562,514.31884765625
34,768.7909545898438,535.9336547851562
35,971.0516357421875,234.92855834960938
36,239.6065673828125,660.303955078125
37,258.1000671386719,799.1140747070312
38,383.8623046875,324.26959228515625
39,865.0095825195312,661.5459594726562
40,562.603515625,385.6029357910156
41,60.958274841308594,260.262451171875
42,226.30274963378906,677.677734375
43,605.7892456054688,558.4251708984375
44,895.0816650390625,544.5291137695312
45,789.1074829101562,411.1403503417969
46,912.872802734375,360.25006103515625
47,902.293701171875,227.68026733398438
48,307.7083435058594,223.46075439453125
49,577.1197509765625,377.4932861328125
50,76.17325592041016,629.4457397460938
51,930.1359252929688,272.875
52,802.0799560546875,728.035888671875
53,804.8369750976562,979.990234375
54,538.1368408203125,765.6319580078125
55,758.4873046875,436.91864013671875
56,806.979736328125,627.73876953125
57,639.109375,39.86069107055664
58,93.03666687011719,390.75042724609375
59,21.906400680541992,646.9580688476562
60,85.19022369384766,110.23229217529297
61,232.3725128173828,599.187255859375
62,644.3636474609375,333.0530090332031
63,802.8683471679688,287.19866943359375
64,404.0260314941406,632.99462890625
65,870.3775024414062,667.3425903320312
66,741.2568359375,737.31103515625
67,330.11175537109375,201.98434448242188
68,703.5513305664062,547.067626953125
69,301.6419372558594,613.6627197265625
70,528.9747924804688,428.9153137207031
71,327.52099609375,373.95440673828125
72,667.4093627929688,735.4583129882812
73,716.5546264648438,884.1666870117188
74,712.3424072265625,867.5086059570312
75,301.6960144042969,248.9841766357422
76,196.57489013671875,123.72383117675781
77,683.4406127929688,280.7039794921875
78,255.94509887695312,938.5663452148438
79,903.795654296875,61.0553092956543
80,209.8126678466797,309.9521789550781
81,292.5089416503906,439.1658935546875
82,168.83639526367188,949.6438598632812
83,933.5283813476562,269.73687744140625
84,704.4808959960938,0.10320168733596802
85,574.0399169921875,593.9656982421875
86,455.96246337890625,910.7481079101562
87,405.5799255371094,87.38825988769531
88,113.05494689941406,618.2887573242188
89,588.8206176757812,602.0452880859375
90,255.0078125,72.11428833007812
91,409.5417175292969,690.3642578125
92,581.8298950195312,404.77734375
93,776.415283203125,839.8443603515625
94,393.4042053222656,664.7520751953125
95,536.6358642578125,736.877197265625
96,604.38916015625,599.8980712890625
97,835.5518798828125,143.85092163085938
98,804.28466796875,938.8546142578125
99,509.1784973144531,968.6852416992188
100,885.6923828125,432.4438171386719
101,920.488037109375,553.353515625
102,194.9630889892578,576.5006103515625
103,580.2886962890625,187.3837127685547
104,913.296875,216.38497924804688
105,563.5676879882812,422.8828125
106,721.5585327148438,891.2276611328125
107,493.47418212890625,164.27505493164062
108,217.15843200683594,85.70310974121094
109,223.91197204589844,872.840576171875
110,483.9585266113281,982.00634765625
111,112.53878021240234,917.7300415039062
112,736.258544921875,268.3349304199219
113,459.64154052734375,73.17912292480469
114,83.52055358886719,898.6259155273438
115,572.3876953125,292.9644775390625
116,603.3244018554688,613.918212890625
117,145.14088439941406,248.6951141357422
118,328.0360412597656,421.68157958984375
119,161.27691650390625,483.829345703125
120,116.56291961669922,59.527549743652344
121,474.2874450683594,296.92755126953125
122,916.317138671875,302.4236145019531
123,111.55311584472656,419.9085388183594
124,454.0940246582031,770.770263671875
125,674.3229370117188,343.7529296875
126,968.1873779296875,442.6998596191406
127,586.2460327148438,609.602294921875
128,274.56549072265625,834.8756103515625
129,978.2299194335938,908.0115966796875
130,91.7897720336914,84.43636322021484
131,145.90960693359375,873.050537109375
132,358.625,220.0242156982422
133,179.87255859375,283.0300598144531
134,380.8389587402344,739.7943725585938
135,249.0429229736328,457.84698486328125
136,990.71728515625,650.1185302734375
137,337.71270751953125,71.34901428222656
138,414.78515625,502.34832763671875
139,451.39935302734375,527.037353515625
140,802.3043823242188,117.11405181884766
141,283.0709533691406,97.82032775878906
142,446.76171875,798.6875610351562
143,55.25822067260742,883.3273315429688
144,151.08737182617188,47.912330627441406
145,868.590576171875,662.4327392578125
146,448.90594482421875,627.9675903320312
147,227.42593383789062,886.54931640625
148,402.23486328125,103.63367462158203
149,496.9619140625,164.08717346191406
150,198.21417236328125,746.2482299804688
151,942.0985107421875,490.7546081542969
152,377.0530700683594,298.8229675292969
153,352.64178466796875,250.8235626220703
154,981.8298950195312,26.072118759155273
155,14.583344459533691,414.6178894042969
156,94.49088287353516,913.0517578125
157,695.1742553710938,980.1473388671875
158,98.52083587646484,744.9536743164062
159,866.3548583984375,119.09500885009766
160,151.3059539794922,695.0367431640625
161,13.591952323913574,157.91600036621094
162,47.87052536010742,669.2669677734375
163,291.7001953125,496.4524230957031
164,634.787109375,308.49407958984375
165,263.2915344238281,301.95367431640625
166,620.7501831054688,134.31149291992188
167,408.5992736816406,140.5583038330078
168,880.728515625,439.0285339355469
169,201.3497314453125,95.44292449951172
170,758.3243408203125,170.56236267089844
171,924.0118408203125,582.0687866210938
172,704.2797241210938,149.40614318847656
173,50.09637451171875,661.6304321289062
174,418.9967956542969,98.9285659790039
175,832.3573608398438,682.0758056640625
176,423.6883544921875,579.7957153320312
177,209.00636291503906,350.3838806152344
178,920.507568359375,639.3644409179688
179,828.6755981445312,289.99163818359375
180,272.5780334472656,540.6481323242188
181,519.5384521484375,623.6876831054688
182,967.6057739257812,816.3699340820312
183,945.732421875,526.335205078125
184,774.701904296875,192.83056640625
185,41.56277847290039,595.8720092773438
186,19.85882568359375,255.0399932861328
187,886.4479370117188,834.9808349609375
188,162.60736083984375,496.3591003417969
189,445.887939453125,939.1559448242188
190,636.014404296875,173.16432189941406
191,451.612060546875,787.3745727539062
192,387.9842834472656,274.34027099609375
193,507.000732421875,49.87190628051758
194,286.0606689453125,81.09530639648438
195,906.5677490234375,495.2507629394531
196,317.7002258300781,895.4151611328125
197,127.20816040039062,483.085693359375
198,176.48544311523438,403.02838134765625
199,541.2410278320312,688.851318359375
200,297.73358154296875,71.39990234375
201,982.80126953125,149.01979064941406
202,202.52606201171875,304.6171875
203,840.6809692382812,35.041805267333984
204,132.21432495117188,402.83868408203125
205,272.025634765625,39.167057037353516
206,240.76480102539062,782.5076293945312
207,387.92523193359375,11.167415618896484
208,276.6205749511719,600.322021484375
209,356.0914306640625,93.12847137451172
210,507.2344665527344,724.3201904296875
