id,x,y
0,320.7266540527344,986.1851806640625
1,270.314453125,696.2433471679688
2,148.7149658203125,897.2923583984375
3,113.22676849365234,815.7044677734375
4,377.3677673339844,475.1086730957031
5,64.36231231689453,414.9905700683594
6,802.9788818359375,64.09955596923828
7,614.8623657226562,985.8929443359375
8,972.7899780273438,393.14239501953125
9,434.669921875,811.06005859375
10,193.74490356445312,345.5268859863281
11,873.4227905273438,382.4930114746094
12,813.0943603515625,397.6169128417969
13,911.479248046875,506.0261535644531
14,370.6040954589844,299.3605651855469
15,694.1083374023438,740.5639038085938
16,605.9766845703125,543.4627075195312
17,797.5262451171875,747.7510375976562
18,897.2394409179688,165.0619659423828
19,45.02340316772461,392.7252502441406
20,956.739013671875,270.219482421875
21,948.8733520507812,146.2738494873047
22,228.6695556640625,491.5750732421875
23,373.1409912109375,578.5642700195312
24,50.46318054199219,23.545352935791016
25,668.8215942382812,829.384033203125
26,779.1278686523438,525.8965454101562
27,758.1596069335938,491.7721862792969
28,514.5869140625,222.9337921142578
29,468.5032043457031,700.75634765625
