id,x,y
0,847.0490112304688,231.55615234375
1,238.68032836914062,302.2076110839844
2,696.4523315429688,331.238037109375
3,401.07415771484375,831.4545288085938
4,714.4617309570312,501.5433349609375
5,367.8718566894531,728.5155029296875
6,820.8994140625,820.42333984375
7,664.0868530273438,791.7094116210938
8,332.115966796875,178.83688354492188
9,121.02517700195312,889.259765625
10,861.4293212890625,875.4337158203125
11,923.2478637695312,129.60269165039062
12,643.9765625,324.1650695800781
13,375.364990234375,194.08126831054688
14,343.0748291015625,328.2945556640625
15,824.2533569335938,30.75278663635254
16,811.6070556640625,156.79066467285156
17,286.7987060546875,963.9807739257812
18,346.6492004394531,1.8631378412246704
19,740.2003173828125,104.4531021118164
20,447.12921142578125,767.6839599609375
21,748.2966918945312,1.629112958908081
22,852.53076171875,423.8014831542969
23,173.90878295898438,877.0232543945312
24,470.8279113769531,83.97693634033203
25,409.2990417480469,221.7149200439453
26,570.837158203125,697.5712280273438
27,357.35260009765625,764.8095703125
28,774.7735595703125,676.395751953125
29,956.2911987304688,525.5425415039062
