id,x,y
0,438.44573974609375,172.7320556640625
1,866.5157470703125,988.2012329101562
2,950.209228515625,37.721588134765625
3,255.9885711669922,688.0718994140625
4,352.7372741699219,294.7842102050781
5,675.328857421875,325.99639892578125
6,791.8693237304688,509.4371337890625
7,878.5170288085938,125.71564483642578
8,290.2030334472656,346.4868469238281
9,217.35484313964844,125.65216827392578
10,898.9418334960938,434.4714660644531
11,103.5136489868164,733.6072998046875
12,567.20556640625,163.62600708007812
13,13.43271541595459,487.5148010253906
14,104.98770141601562,146.744873046875
15,194.74166870117188,742.4910888671875
16,776.2679443359375,301.1235046386719
17,569.5555419921875,43.64295959472656
18,240.2394256591797,333.7290954589844
19,372.1190185546875,720.4218139648438
