id,x,y
0,101.03810119628906,853.8128662109375
1,19.262786865234375,647.517333984375
2,482.15716552734375,194.27810668945312
3,937.97509765625,131.70248413085938
4,758.1179809570312,755.0929565429688
5,691.4935913085938,585.0132446289062
6,167.19972229003906,686.58544921875
7,264.2564392089844,588.422607421875
8,735.4815063476562,579.3637084960938
9,981.1851196289062,828.1161499023438
10,931.6431274414062,487.7730407714844
11,271.33380126953125,575.5198364257812
12,293.99969482421875,227.82801818847656
13,231.8318328857422,617.3644409179688
14,663.7344970703125,299.85113525390625
15,652.3003540039062,85.89471435546875
16,670.8890380859375,886.084716796875
17,128.21017456054688,556.121337890625
18,540.4558715820312,606.05078125
19,491.83697509765625,305.6051330566406
