id,x,y
0,943.9577026367188,141.5093994140625
1,70.04386901855469,569.4528198242188
2,468.12158203125,993.5781860351562
3,736.3504638671875,310.0202941894531
4,814.9154052734375,295.8205261230469
5,212.82508850097656,775.118896484375
6,444.33660888671875,990.3184814453125
7,868.069091796875,910.7644653320312
8,283.8542175292969,629.5697631835938
9,473.5001220703125,900.6875
10,385.8502502441406,833.2969970703125
11,833.8056030273438,942.148193359375
12,125.84381103515625,834.713623046875
13,686.2963256835938,688.9332885742188
14,620.8082275390625,203.07192993164062
15,69.60037231445312,169.10317993164062
16,158.6851348876953,899.239990234375
17,325.6761474609375,643.3160400390625
18,627.0450439453125,534.5497436523438
19,892.3903198242188,151.07205200195312
20,580.843505859375,729.4932861328125
21,942.3820190429688,288.04925537109375
22,274.4217834472656,898.7693481445312
23,904.5409545898438,443.1390380859375
24,780.00634765625,69.82475280761719
25,138.85015869140625,457.2049865722656
26,765.041259765625,471.9535217285156
27,802.3198852539062,806.6751708984375
28,826.929443359375,596.68115234375
29,531.9479370117188,846.4396362304688
30,613.869384765625,903.634521484375
31,893.77099609375,544.1897583007812
32,478.0343933105469,97.62442779541016
33,463.7588806152344,993.1756591796875
34,914.4443359375,633.640869140625
35,999.033935546875,471.9582214355469
36,638.7488403320312,603.5092163085938
37,305.28436279296875,160.8900909423828
38,597.917724609375,748.2285766601562
39,884.0762939453125,764.124755859375
