id,x,y
0,277.2612609863281,233.2843780517578
1,459.7203063964844,271.4004821777344
2,247.88174438476562,773.7927856445312
3,991.4658203125,163.3484649658203
4,853.6080322265625,289.9861145019531
5,905.169677734375,914.7069702148438
6,563.1414184570312,492.12713623046875
7,196.31443786621094,874.1508178710938
8,477.28936767578125,748.0640869140625
9,450.39306640625,237.01133728027344
10,850.3477783203125,901.9819946289062
11,638.6610717773438,771.655029296875
12,202.8394317626953,944.9602661132812
13,710.4794921875,287.02215576171875
14,771.0879516601562,874.2122192382812
15,266.6463928222656,956.4838256835938
16,910.2606201171875,349.26593017578125
17,82.16187286376953,278.1100769042969
18,355.7384033203125,503.3715515136719
19,394.8453063964844,36.89481735229492
20,874.9180297851562,41.17601013183594
21,236.95172119140625,836.4639892578125
22,678.8701782226562,183.04354858398438
23,665.2160034179688,539.4786376953125
24,726.6023559570312,418.4322814941406
25,113.79486846923828,264.14801025390625
26,606.52978515625,782.661865234375
27,39.35146713256836,219.6184539794922
28,340.00189208984375,213.742431640625
29,762.3801879882812,985.69580078125
30,520.4810791015625,581.6388549804688
31,139.49090576171875,211.67776489257812
32,63.6985969543457,697.1063232421875
33,674.6266479492188,864.9810791015625
34,302.8717956542969,535.7425537109375
35,349.9776611328125,927.8593139648438
36,68.34315490722656,389.8442687988281
37,523.8946533203125,571.975830078125
38,65.82537841796875,954.7881469726562
39,629.21875,40.06758499145508
