id,x,y
0,243.40997314453125,533.231201171875
1,997.8412475585938,461.0177917480469
2,460.6387634277344,666.7684936523438
3,62.891265869140625,696.2953491210938
4,487.7016296386719,517.7703247070312
5,481.51666259765625,630.656005859375
6,168.01072692871094,145.72328186035156
7,251.40663146972656,557.080322265625
8,103.03083038330078,535.3348388671875
9,50.17326736450195,177.56129455566406
10,818.576416015625,555.9910278320312
11,740.0374145507812,648.030029296875
12,127.2646484375,658.4806518554688
13,105.6034927368164,804.8765869140625
14,50.07002639770508,47.267112731933594
15,345.5682067871094,566.8500366210938
16,607.3554077148438,887.650146484375
17,712.8908081054688,701.044677734375
18,217.37307739257812,975.7400512695312
19,249.33041381835938,687.515869140625
20,666.1411743164062,675.820556640625
21,527.5576171875,825.5137329101562
22,633.021728515625,510.1304931640625
23,223.7689208984375,898.4290771484375
24,986.383056640625,786.9039916992188
25,235.39117431640625,974.6856689453125
26,491.5466613769531,942.8966674804688
27,125.64659881591797,947.4600830078125
28,938.5626220703125,189.8129425048828
29,470.57666015625,329.22430419921875
30,120.85000610351562,437.217529296875
31,948.6077880859375,562.5612182617188
32,844.5568237304688,665.837646484375
33,103.67268371582031,920.740234375
34,535.9127197265625,612.0751342773438
35,555.9522094726562,525.9957885742188
36,687.814208984375,943.0638427734375
37,660.453125,550.0794677734375
38,779.8844604492188,968.0545654296875
39,93.54554748535156,603.1355590820312
