id,x,y
0,158.9951934814453,985.0599975585938
1,304.65313720703125,704.6508178710938
2,155.20504760742188,278.6827392578125
3,486.7949523925781,370.8643798828125
4,527.65966796875,462.6089782714844
5,724.2462768554688,669.9822998046875
6,838.425537109375,90.44832611083984
7,372.44366455078125,781.6429443359375
8,521.2219848632812,653.2415161132812
9,179.1043701171875,724.54443359375
10,762.2937622070312,93.49614715576172
11,649.4208374023438,864.7515869140625
12,224.2490692138672,27.281946182250977
13,308.3294982910156,232.03321838378906
14,445.01678466796875,718.761474609375
15,377.4588928222656,292.002197265625
16,566.3877563476562,148.4568634033203
17,571.1203002929688,943.7785034179688
18,412.6156005859375,43.11968231201172
19,941.6199951171875,489.0589599609375
20,307.1911926269531,276.6238708496094
21,902.6611938476562,960.3687744140625
22,388.3106384277344,906.5186767578125
23,468.3628845214844,974.2354736328125
24,350.4349365234375,694.5642700195312
25,753.8422241210938,79.93614959716797
26,346.2908630371094,939.9549560546875
27,418.39959716796875,456.6459655761719
28,736.5838012695312,921.6356811523438
29,200.5056610107422,482.20355224609375
30,491.71905517578125,305.08856201171875
31,192.49317932128906,227.6648712158203
32,678.1600341796875,564.0134887695312
33,73.23501586914062,247.7115936279297
34,966.0816650390625,692.5106811523438
35,983.944580078125,100.46772003173828
36,273.4001159667969,545.9567260742188
37,192.4232635498047,766.5188598632812
38,622.0596923828125,320.2347717285156
39,527.041015625,245.6370086669922
40,256.6058349609375,161.2832794189453
41,868.9051513671875,88.91585540771484
42,146.4506378173828,813.807373046875
43,403.20220947265625,965.6564331054688
44,312.4540100097656,325.2345275878906
45,563.2515869140625,106.06856536865234
46,688.1731567382812,600.1204223632812
47,540.7109985351562,858.1857299804688
48,106.0094985961914,333.3667297363281
49,83.53839111328125,39.92657470703125
50,41.39992904663086,752.38037109375
51,662.4896240234375,258.5679626464844
52,730.3741455078125,459.6032409667969
53,511.997802734375,891.4246215820312
54,121.62748718261719,856.6956787109375
55,264.0020446777344,874.0294189453125
56,748.5402221679688,753.9024658203125
57,802.606201171875,199.9243621826172
58,563.5770263671875,319.234619140625
59,752.5995483398438,297.26422119140625
60,553.187744140625,375.9920349121094
61,919.9575805664062,873.7051391601562
62,387.11175537109375,405.215576171875
63,21.854341506958008,370.4197692871094
64,689.529296875,573.6566162109375
65,207.0733184814453,544.1010131835938
66,27.067909240722656,931.785888671875
67,783.884033203125,827.4637451171875
68,540.1710815429688,249.69041442871094
69,420.61126708984375,247.9819793701172
70,981.7939453125,567.9111938476562
71,867.568115234375,243.80467224121094
72,910.08544921875,218.73851013183594
73,19.435604095458984,971.0571899414062
74,456.4249267578125,844.474609375
75,42.87912368774414,684.18994140625
76,689.03466796875,28.87164878845215
77,236.67747497558594,355.3524475097656
78,361.2923278808594,389.2287902832031
79,141.53025817871094,975.5282592773438
80,933.4225463867188,194.24903869628906
81,729.7766723632812,43.33555603027344
82,726.674560546875,441.5428771972656
83,653.3032836914062,68.49701690673828
84,285.0458984375,324.83282470703125
85,785.8135375976562,753.259033203125
86,20.213367462158203,131.94529724121094
87,556.4864501953125,634.7139282226562
88,181.9148406982422,306.42169189453125
89,401.2055969238281,228.7784423828125
90,202.16477966308594,176.72914123535156
91,226.5737762451172,785.7020874023438
92,45.04188919067383,240.09210205078125
93,799.9650268554688,32.560848236083984
94,644.5380249023438,102.58427429199219
95,499.6180725097656,857.308837890625
96,791.2551879882812,579.5194091796875
97,44.59890365600586,421.2947998046875
98,273.5281982421875,341.4123229980469
99,378.4305725097656,60.97423553466797
